project,pull_number,pull_type,id,text,classification,indicator
spark,12241,comment,207105529,"To fix MiMa, you need to add a line to the `mimaProjects` definition to temporarily exclude the new project: https://github.com/dbtsai/spark/blob/b9870d6c62d75cd59698bd72751bc4f7854cd2e3/project/SparkBuild.scala#L254
Also, add a TODO and followup task for post-2.0-release to remove the exclude once 2.0 has been published and there is a previous artifact for MiMa to compare against.",requirement_debt,requirement_partially_implemented
druid,3956,comment,281423634,"Well, it's definitely sketchy to be calling aggregate and get concurrently. HyperLogLogCollector isn't thread safe. It's possible that you'll get bizarre values from time to time, like if the offset of an HLLC is in the process of being incremented in one thread while it's being read in another thread. So I think this PR has value.",requirement_debt,non-functional_requirements_not_fully_satisfied
tomee,713,comment,734780620,"I gave it a try at https://github.com/rzo1/tomee/tree/TOMEE-2324-v2 but I am quite unsure if this is what we were talking about. Consequently, I dropped some FIXME/TODO questions.
For this reason, I didn't open a related (new) PR yet. Maybe you can have a look at it?",requirement_debt,requirement_partially_implemented
airflow,1352,comment,309399231,"I'm sorry for commenting on such an old (and closed) PR.
Is this feature completely implemented?  It seems that the SchedulerJob class uses a completely different method for loading DAGs than the webserver etc. and it will not schedule tasks from a packaged dag since it only considers raw python files.",requirement_debt,requirement_partially_implemented
cloudstack,4574,comment,763102959,"@DaanHoogland I would limit it to ""4.15.0.0 to 4.15.1.0"", because adding it also to 4.14.1 will conflict with the the insert's in table `cloud.guest_os` during upgrade to 4.15.0.
I noticed that there is an `com.cloud.upgrade.dao` package still needed, but I hope, someone other will implement this 🤞 😄",requirement_debt,requirement_partially_implemented
nifi,71,comment,130314880,"Why is propertyMap marked volatile?  The value is only ever set once at construction time.
If the answer is because of thread safety, the contents of the HashMap are not ""protected"" just because the reference to the map is marked volatile.  puts/gets to the map do not inherit the memory barrier protections associated to the volatile reference.  c.f.  http://stackoverflow.com/questions/10357823/volatile-hashmap-vs-concurrenthashmap
Maybe a review of the concurrency issues of this processor is in order before accepting this merge request?  I'm pretty sure that, even though the class will mostly behave correctly since values are set during OnScheduled and OnStopped, these are not ""safely published"" to the map.  While unlikely, other threads could potentially see stale values in this map.
Either this class should likely be using ConcurrentHashMap here, or it should republish an entirely fresh map by calling ""new HashMap()"" instead of ""clear()"".",requirement_debt,non-functional_requirements_not_fully_satisfied
groovy,480,comment,275655612,"I think no documentation and no test. I extracted the example from the code you changed actually to show you what your change will affect. In my opinion the get/set path needs to be removed, but that is another topic. The trouble is that get/set in the MOP is in general very badly documented. So it might or it might not be, that your change is a breaking one. Well no, it is a breaking change in terms of semantics, but if real world examples will be badly affected by this? no idea. But I have another example:
    public foo
}
a.x = 1
assert a.x == 1
a.foo = 2
assert a.@foo == 2
assert a.foo == null
assert a == [x:1]
the last three asserts will all fail.",test_debt,lack_of_tests
zeppelin,2706,comment,353205540,@zjffdu can u confirm it's a flaky test?,test_debt,flaky_test
incubator-heron,3032,comment,437498318,"Overall is ok for me. 
**IT** coverage will be useful so i will be addressing through #3106",test_debt,low_coverage
zeppelin,3497,comment,548180234,"Thanks for the contribution, @amakaur  Could you add unit test  ?",test_debt,lack_of_tests
spark,19143,comment,327427666,"You haven't actually added tests, and that's not all this PR does. At the least, this doesn't match the intent you describe, and should be closed. I'd back up and describe the test you want in the JIRA.",test_debt,lack_of_tests
flink,966,comment,126706999,Ah yes. I'll update them in a while. There's actually some problem with the unit test I've written too. Travis fails sporadically.,test_debt,flaky_test
flink,5901,comment,387376186,"By the way, the test still doesn't catch the bug that you're fixing (https://issues.apache.org/jira/browse/FLINK-8286). I think we need proper end-to-end tests that really test Flink-Kerberos integration on an actual YARN cluster. I have started looking onto using Docker Compose for that, i.e. bringing up a hadoop cluster in docker with Kerberos and then running Flink on that as an end-to-end test.",test_debt,low_coverage
helix,1447,comment,704707243,"minor: suggest to change the PR (commit) title to ""Replace Thread.sleep() with TestHelper.verify() to fix the flaky unit tests"".",test_debt,flaky_test
cloudstack,1572,comment,253562333,"1. the current set of integration tests doesnt test the new functionality added in this PR. Its merely a check to see nothing else is broken.
2. when did we freeze? I skimmed through the mails didnt see anything about master frozen. I do not see any blocker defects for 4.10.0.0. The latest understanding I have is anybody can merge with required code LGTMs and a BVT run.
3. Which smoke tests are broken? Is it you environment issue you are talking about? If not, are these new or did we release 4.9.0 with these broken tests/features?",test_debt,lack_of_tests
camel-quarkus,1526,comment,672675824,"The test in
org.apache.camel.quarkus.core.CoreTest#testLookupRoutes
has a TODO as the 2nd route from RouteBuilderConfigurer is not discovered.
It uses @Produces annotation from JEE but Camel cannot discover it. Not sure how we can make this possible.
The regular RouteBuilder classes are discovered via jandex index and added during recorder magic.
I would assume a @Produces annotation from CDI/JEE would also work. But since the bean is not injected somewhere then arc may not trigger it. So maybe we need some jandex magic to discover all methods that returns a RouteBuilderConfigurer and are annotated with @Produces should then record the method, or whatever needs to be done.",test_debt,low_coverage
